"ID Pedido","Fecha Solicitud","ID Cliente","Nombre Cliente","Centro de Distribución","ID Distrito",Distrito,"Tipo Cliente","Tarifa por kg","Peso (kg)",Facturación,"Volumen (m3)","Fecha de Entrega","Días de Entrega","Status Orden","Tipo de pedido",Penalidad,"Beneficio Neto"
450056398,2025-03-19,C0000157,"Eudora Pudden Wrathmell",Lima,57,"Villa El Salvador",Corporativo,4.04,28.95,116.96,0.1633,2025-03-20,1,"Entrega a tiempo",Grande,0,116.96
450057234,2025-03-19,C0000257,"Adele Accomb Rickis",Arequipa,74,Quequeña,Mayorista,5.05,3.06,15.45,0.0180,2025-03-28,9,"Penalidad 10%",Pequeño,1.55,13.90
450059885,2025-03-19,C0000286,"Arda Goligly Eckersley",Chiclayo,13,Reque,Mayorista,2.56,96.85,247.94,0.6915,2025-03-20,1,"Entrega a tiempo",Grande,0,247.94
450061726,2025-03-19,C0000151,"Engelbert Skilling Costin",Lima,31,Lince,Mayorista,3.30,130.29,429.96,0.8287,2025-03-20,1,"Entrega a tiempo",Grande,0,429.96
450071435,2025-03-19,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,100.87,291.51,0.6355,2025-03-20,1,"Entrega a tiempo",Grande,0,291.51
450073796,2025-03-19,C0000008,"Dal Whitear Adolthine",Lima,44,"San Bartolo",Mayorista,3.11,125.73,391.02,0.6940,2025-03-20,1,"Entrega a tiempo",Grande,0,391.02
450093370,2025-03-19,C0000051,"Jonis McAughtrie Ochterlonie",Lima,50,"San Martin De Porres",Mayorista,3.40,100.40,341.36,0.5843,2025-03-20,1,"Entrega a tiempo",Grande,0,341.36
450025994,2025-03-20,C0000012,"Evvie Baszkiewicz Lovejoy",Lima,18,Barranco,Mayorista,4.13,135.68,560.36,0.9036,2025-03-21,1,"Entrega a tiempo",Grande,0,560.36
450039984,2025-03-20,C0000221,"Gwenore Connew Cazereau",Lima,53,"Santa Maria Del Mar",Mayorista,3.81,11.02,41.99,0.0463,2025-03-21,1,"Entrega a tiempo",Mediano,0,41.99
450062834,2025-03-20,C0000159,"Monti Murden Baxster",Lima,51,"San Miguel",Mayorista,3.05,48.30,147.32,0.2174,2025-03-22,2,"Entrega a tiempo",Grande,0,147.32
450066889,2025-03-20,C0000009,"Eugenio Piscotti Ley",Lima,27,"Jesus Maria",Mayorista,4.00,104.10,416.40,0.5809,2025-03-22,2,"Entrega a tiempo",Grande,0,416.40
450070762,2025-03-20,C0000138,"Suki Burkin Birkmyre",Lima,21,Chaclacayo,Mayorista,4.40,112.95,496.98,0.6709,2025-03-22,2,"Entrega a tiempo",Grande,0,496.98
450096145,2025-03-20,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,128.54,371.48,0.6170,2025-03-22,2,"Entrega a tiempo",Grande,0,371.48
450011514,2025-03-21,C0000233,"Aubrette Di Giacomo Norwich",Lima,33,Lurigancho,Corporativo,3.08,19.82,61.05,0.1285,2025-03-24,3,"Penalidad 5%",Mediano,3.05,58.00
450019048,2025-03-21,C0000195,"Cory Gartery Daintier",Lima,58,"Villa Maria Del Triunfo",Corporativo,4.01,101.49,406.97,0.4689,2025-03-23,2,"Entrega a tiempo",Grande,0,406.97
450024751,2025-03-21,C0000065,"Felix Wyldish Bertram",Lima,43,Rimac,Mayorista,3.92,30.17,118.27,0.1575,2025-03-23,2,"Entrega a tiempo",Grande,0,118.27
450039677,2025-03-21,C0000043,"Irvin Laimable Cuardall",Lima,33,Lurigancho,Mayorista,3.08,132.68,408.65,0.6209,2025-03-22,1,"Entrega a tiempo",Grande,0,408.65
450083850,2025-03-21,C0000206,"Karia Samples Stollhofer",Lima,46,"San Isidro",Mayorista,4.12,7.45,30.69,0.0344,2025-03-24,3,"Penalidad 5%",Mediano,1.53,29.16
450014313,2025-03-22,C0000215,"Brande Godier Harragin",Lima,18,Barranco,Mayorista,4.13,113.96,470.65,0.7042,2025-03-24,2,"Entrega a tiempo",Grande,0,470.65
450014679,2025-03-22,C0000210,"Arty Pudsey Capponer",Lima,26,Independencia,Mayorista,3.58,9.87,35.33,0.0438,2025-03-24,2,"Entrega a tiempo",Mediano,0,35.33
450030102,2025-03-22,C0000280,"Lalo Klulik Bassingham",Chiclayo,9,"Nueva Arica",Mayorista,4.66,23.62,110.07,0.1077,2025-03-23,1,"Entrega a tiempo",Grande,0,110.07
450037907,2025-03-22,C0000094,"Winny Kubes McMearty",Lima,33,Lurigancho,Mayorista,3.08,107.17,330.08,0.4951,2025-03-24,2,"Entrega a tiempo",Grande,0,330.08
450053985,2025-03-22,C0000257,"Adele Accomb Rickis",Arequipa,74,Quequeña,Mayorista,5.05,1.35,6.82,0.0065,2025-03-24,2,"Entrega a tiempo",Pequeño,0,6.82
450019976,2025-03-23,C0000292,"Lynn Pickworth Pappi",Chiclayo,8,Monsefu,Corporativo,3.67,13.80,50.65,0.0836,2025-03-24,1,"Entrega a tiempo",Mediano,0,50.65
450021917,2025-03-23,C0000275,"Tedman Flagg Ioselevich",Arequipa,87,Yura,Mayorista,4.82,64.01,308.53,0.4532,2025-03-24,1,"Entrega a tiempo",Grande,0,308.53
450025456,2025-03-23,C0000107,"Devan Colenutt Nelthrop",Lima,17,Ate,Corporativo,3.89,121.07,470.96,0.6683,2025-03-25,2,"Entrega a tiempo",Grande,0,470.96
450033770,2025-03-23,C0000239,"Caddric Stonard Vonderdell",Lima,32,"Los Olivos",Mayorista,4.43,115.58,512.02,0.6380,2025-03-25,2,"Entrega a tiempo",Grande,0,512.02
450001034,2025-03-24,C0000234,"Aluino Gontier Jaine",Lima,29,"La Victoria",Corporativo,4.09,12.34,50.47,0.1384,2025-03-26,2,"Entrega a tiempo",Mediano,0,50.47
450004728,2025-03-24,C0000199,"Hadley Sirmon Liffe",Lima,24,Comas,Corporativo,4.01,45.31,181.69,0.6680,2025-03-26,2,"Entrega a tiempo",Grande,0,181.69
450011635,2025-03-24,C0000140,"Lonny Bains Assante",Lima,22,Chorrillos,Mayorista,4.48,49.30,220.86,0.3135,2025-03-26,2,"Entrega a tiempo",Grande,0,220.86
450020516,2025-03-24,C0000013,"Darell Gregorin Thewys",Lima,16,Ancon,Mayorista,3.29,23.64,77.78,0.2653,2025-03-26,2,"Entrega a tiempo",Grande,0,77.78
450056931,2025-03-24,C0000070,"Duffy Taborre Gumm",Lima,17,Ate,Corporativo,3.89,9.99,38.86,0.0695,2025-03-26,2,"Entrega a tiempo",Mediano,0,38.86
450029496,2025-03-25,C0000114,"Merralee Blayd Date",Lima,29,"La Victoria",Mayorista,4.09,94.30,385.69,0.4187,2025-03-27,2,"Entrega a tiempo",Grande,0,385.69
450032608,2025-03-25,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,9.68,41.14,0.0418,2025-03-28,3,"Penalidad 5%",Mediano,2.06,39.08
450052014,2025-03-25,C0000076,"Correna Striker Exall",Lima,37,Miraflores,Mayorista,2.90,128.07,371.40,0.8837,2025-03-27,2,"Entrega a tiempo",Grande,0,371.40
450065925,2025-03-25,C0000158,"Conny Tedridge Schirak",Lima,24,Comas,Mayorista,4.01,53.03,212.65,0.2577,2025-03-26,1,"Entrega a tiempo",Grande,0,212.65
450077912,2025-03-25,C0000087,"Jens Penning Dmtrovic",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,27.72,119.47,0.1214,2025-03-26,1,"Entrega a tiempo",Grande,0,119.47
450082271,2025-03-25,C0000090,"Chaim Surgen Buscombe",Lima,52,"Santa Anita",Mayorista,4.38,89.55,392.23,0.4245,2025-03-26,1,"Entrega a tiempo",Grande,0,392.23
450084634,2025-03-25,C0000209,"Adelaide Simcock Matussevich",Lima,18,Barranco,Mayorista,4.13,12.50,51.63,0.0833,2025-03-27,2,"Entrega a tiempo",Mediano,0,51.63
450089579,2025-03-25,C0000275,"Tedman Flagg Ioselevich",Arequipa,87,Yura,Mayorista,4.82,15.33,73.89,0.0957,2025-04-03,9,"Penalidad 10%",Mediano,7.39,66.50
450005538,2025-03-26,C0000106,"Lemar Eckert Jelk",Lima,18,Barranco,Corporativo,4.13,110.29,455.50,0.5426,2025-03-28,2,"Entrega a tiempo",Grande,0,455.50
450009937,2025-03-26,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,2.07,5.98,0.0094,2025-03-29,3,"Penalidad 5%",Pequeño,0.30,5.68
450037487,2025-03-26,C0000007,"Lorri Iacobo Brittin",Lima,46,"San Isidro",Mayorista,4.12,68.69,283.00,0.8160,2025-03-28,2,"Entrega a tiempo",Grande,0,283.00
450056243,2025-03-26,C0000224,"Margaret Pattingson Polye",Lima,37,Miraflores,Mayorista,2.90,132.81,385.15,0.8287,2025-03-28,2,"Entrega a tiempo",Grande,0,385.15
450072833,2025-03-26,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,126.24,536.52,0.5908,2025-03-28,2,"Entrega a tiempo",Grande,0,536.52
450089039,2025-03-26,C0000144,"Bobbee McGinly Shipway",Lima,22,Chorrillos,Corporativo,4.48,1.51,6.76,0.0117,2025-03-28,2,"Entrega a tiempo",Pequeño,0,6.76
450095972,2025-03-26,C0000154,"Mariya Plowell Dinnage",Lima,28,"La Molina",Mayorista,4.14,35.06,145.15,0.6109,2025-03-27,1,"Entrega a tiempo",Grande,0,145.15
450006395,2025-03-27,C0000040,"Yevette Hinsche Fullagar",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,44.39,191.32,0.1998,2025-03-28,1,"Entrega a tiempo",Grande,0,191.32
450023977,2025-03-27,C0000137,"Tomasine Musk Yurkin",Lima,58,"Villa Maria Del Triunfo",Mayorista,4.01,73.97,296.62,0.4838,2025-03-28,1,"Entrega a tiempo",Grande,0,296.62
450048008,2025-03-27,C0000245,"Augustine MacDowal Cargenven",Lima,24,Comas,Mayorista,4.01,24.35,97.64,0.1271,2025-03-30,3,"Penalidad 5%",Grande,4.88,92.76
450064069,2025-03-27,C0000234,"Aluino Gontier Jaine",Lima,29,"La Victoria",Corporativo,4.09,23.15,94.68,0.1375,2025-03-28,1,"Entrega a tiempo",Grande,0,94.68
450096519,2025-03-27,C0000099,"Pierre Echallie Bentham3",Lima,38,Pachacamac,Mayorista,3.70,99.65,368.71,0.7533,2025-03-28,1,"Entrega a tiempo",Grande,0,368.71
450015182,2025-03-28,C0000270,"Katheryn Simmgen Rylstone",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,152.19,646.81,0.7671,2025-03-29,1,"Entrega a tiempo",Grande,0,646.81
450024257,2025-03-28,C0000294,"Doralynn Grigorescu Alcido",Chiclayo,6,"La Victoria",Mayorista,4.10,34.39,141.00,0.2600,2025-03-31,3,"Penalidad 5%",Grande,7.05,133.95
450028724,2025-03-28,C0000279,"Gabriella Greenhowe Southway",Chiclayo,10,Oyotun,Mayorista,2.89,30.56,88.32,0.1448,2025-03-30,2,"Entrega a tiempo",Grande,0,88.32
450031239,2025-03-28,C0000278,"Ignace Bills Titt",Chiclayo,14,"Santa Rosa",Mayorista,3.96,143.55,568.46,1.0766,2025-03-29,1,"Entrega a tiempo",Grande,0,568.46
450066567,2025-03-28,C0000022,"Chicky Budgett Neicho",Lima,53,"Santa Maria Del Mar",Corporativo,3.81,66.97,255.16,0.8550,2025-04-02,5,"Penalidad 10%",Grande,25.52,229.64
450089010,2025-03-28,C0000085,"Thadeus McGilbon McCorry",Lima,17,Ate,Mayorista,3.89,98.28,382.31,0.4541,2025-03-29,1,"Entrega a tiempo",Grande,0,382.31
450013116,2025-03-29,C0000157,"Eudora Pudden Wrathmell",Lima,57,"Villa El Salvador",Corporativo,4.04,113.28,457.65,0.6865,2025-03-30,1,"Entrega a tiempo",Grande,0,457.65
450016920,2025-03-29,C0000203,"Ellen Pawelczyk Duding",Lima,16,Ancon,Mayorista,3.29,63.72,209.64,0.9715,2025-03-31,2,"Entrega a tiempo",Grande,0,209.64
450020564,2025-03-29,C0000039,"Corbie Passie Cometto",Lima,36,"Pueblo Libre",Mayorista,4.09,87.38,357.38,0.5453,2025-03-31,2,"Entrega a tiempo",Grande,0,357.38
450057018,2025-03-29,C0000220,"Jere Capner Phillis",Lima,33,Lurigancho,Mayorista,3.08,57.19,176.15,0.3912,2025-03-30,1,"Entrega a tiempo",Grande,0,176.15
450073510,2025-03-29,C0000184,"Lowell Macconachy Scryne",Lima,24,Comas,Mayorista,4.01,81.79,327.98,0.9500,2025-03-31,2,"Entrega a tiempo",Grande,0,327.98
450078004,2025-03-29,C0000178,"Iver Darridon Kinch",Lima,18,Barranco,Corporativo,4.13,4.29,17.72,0.0242,2025-03-31,2,"Entrega a tiempo",Pequeño,0,17.72
450085397,2025-03-29,C0000256,"Saree Crassweller Grammer",Arequipa,69,Miraflores,Mayorista,4.15,35.81,148.61,0.2256,2025-03-30,1,"Entrega a tiempo",Grande,0,148.61
450087098,2025-03-29,C0000288,"Geoffry Cheake Sconce",Chiclayo,13,Reque,Corporativo,2.56,48.22,123.44,0.2257,2025-04-01,3,"Penalidad 5%",Grande,6.17,117.27
450004075,2025-03-30,C0000277,"Jesselyn OMullaney Selkirk",Chiclayo,12,Pimentel,Mayorista,4.00,32.40,129.60,0.3950,2025-04-02,3,"Penalidad 5%",Grande,6.48,123.12
450005717,2025-03-30,C0000133,"Thayne Braham Burgwin",Lima,19,Breña,Corporativo,4.14,117.56,486.70,0.7335,2025-04-01,2,"Entrega a tiempo",Grande,0,486.70
450048981,2025-03-30,C0000073,"Uta Bowater De Few",Lima,16,Ancon,Corporativo,3.29,13.79,45.37,0.0976,2025-04-01,2,"Entrega a tiempo",Mediano,0,45.37
450052829,2025-03-30,C0000004,"Crawford Yurin Cope",Lima,20,Carabayllo,Mayorista,3.99,16.25,64.84,0.0955,2025-04-01,2,"Entrega a tiempo",Mediano,0,64.84
450065775,2025-03-30,C0000198,"Harlie Minnette Masterson",Lima,33,Lurigancho,Mayorista,3.08,129.29,398.21,0.5508,2025-04-01,2,"Entrega a tiempo",Grande,0,398.21
450073888,2025-03-30,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,136.25,393.76,0.8829,2025-03-31,1,"Entrega a tiempo",Grande,0,393.76
450044660,2025-03-31,C0000044,"Hewett Tiley Brundle",Lima,29,"La Victoria",Mayorista,4.09,104.87,428.92,0.4656,2025-04-02,2,"Entrega a tiempo",Grande,0,428.92
450045265,2025-03-31,C0000154,"Mariya Plowell Dinnage",Lima,28,"La Molina",Mayorista,4.14,38.83,160.76,0.2516,2025-04-03,3,"Penalidad 5%",Grande,8.04,152.72
450049590,2025-03-31,C0000208,"Trueman Langmaid Whaites",Lima,40,"Puente Piedra",Mayorista,3.83,45.98,176.10,0.2952,2025-04-01,1,"Entrega a tiempo",Grande,0,176.10
450053219,2025-03-31,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,124.82,499.28,0.7190,2025-04-02,2,"Entrega a tiempo",Grande,0,499.28
450066623,2025-03-31,C0000252,"Laney Cotillard Sesons",Arequipa,79,"Santa Isabel De Siguas",Mayorista,4.25,92.17,391.72,0.6968,2025-04-01,1,"Entrega a tiempo",Grande,0,391.72
450067361,2025-03-31,C0000238,"Rhona Holbarrow Renac",Lima,21,Chaclacayo,Mayorista,4.40,63.65,280.06,0.3399,2025-04-01,1,"Entrega a tiempo",Grande,0,280.06
450073223,2025-03-31,C0000162,"Nikita Radmore Males",Lima,18,Barranco,Mayorista,4.13,120.70,498.49,0.8546,2025-04-02,2,"Entrega a tiempo",Grande,0,498.49
450080271,2025-03-31,C0000015,"Lucho Nunan McEnhill",Lima,38,Pachacamac,Mayorista,3.70,24.63,91.13,0.3112,2025-04-02,2,"Entrega a tiempo",Grande,0,91.13
450002991,2025-04-01,C0000047,"Ursola Ghidoli Teligin",Lima,42,"Punta Negra",Mayorista,2.54,152.97,388.54,0.8077,2025-04-02,1,"Entrega a tiempo",Grande,0,388.54
450050045,2025-04-01,C0000286,"Arda Goligly Eckersley",Chiclayo,13,Reque,Mayorista,2.56,6.46,16.54,0.0376,2025-04-08,7,"Penalidad 10%",Mediano,1.65,14.89
450050082,2025-04-01,C0000260,"Rafaelia Aindriu Krolle",Arequipa,63,Characato,Mayorista,4.09,33.10,135.38,0.2463,2025-04-03,2,"Entrega a tiempo",Grande,0,135.38
450085129,2025-04-01,C0000122,"Heath Moden Acton",Lima,56,Surquillo,Mayorista,3.66,117.94,431.66,0.7147,2025-04-03,2,"Entrega a tiempo",Grande,0,431.66
450085720,2025-04-01,C0000049,"Eberhard Barrus Reddihough",Lima,54,"Santa Rosa",Mayorista,3.07,9.70,29.78,0.0617,2025-04-03,2,"Entrega a tiempo",Mediano,0,29.78
450013999,2025-04-02,C0000115,"Jacqui Timson Jeanneau",Lima,36,"Pueblo Libre",Mayorista,4.09,108.22,442.62,0.7662,2025-04-06,4,"Penalidad 10%",Grande,44.26,398.36
450057325,2025-04-02,C0000264,"Maynard Jannings Forrestill",Arequipa,68,"Mariano Melgar",Mayorista,5.02,21.44,107.63,0.1480,2025-04-05,3,"Penalidad 5%",Grande,5.38,102.25
450085683,2025-04-02,C0000187,"Jemmy Lorkin Imlach",Lima,37,Miraflores,Mayorista,2.90,75.70,219.53,0.4860,2025-04-04,2,"Entrega a tiempo",Grande,0,219.53
450056132,2025-04-03,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,90.89,363.56,0.4962,2025-04-04,1,"Entrega a tiempo",Grande,0,363.56
450079966,2025-04-03,C0000186,"Curry Cristofvao Avramov",Lima,22,Chorrillos,Mayorista,4.48,33.63,150.66,0.2058,2025-04-05,2,"Entrega a tiempo",Grande,0,150.66
450002538,2025-04-04,C0000023,"Allison Byers Skin",Lima,50,"San Martin De Porres",Mayorista,3.40,127.86,434.72,0.5907,2025-04-06,2,"Entrega a tiempo",Grande,0,434.72
450044980,2025-04-04,C0000257,"Adele Accomb Rickis",Arequipa,74,Quequeña,Mayorista,5.05,98.48,497.32,0.7681,2025-04-05,1,"Entrega a tiempo",Grande,0,497.32
450057814,2025-04-04,C0000036,"Hyman Blowen OBradain",Lima,24,Comas,Mayorista,4.01,69.50,278.70,0.4129,2025-04-05,1,"Entrega a tiempo",Grande,0,278.70
450058609,2025-04-04,C0000207,"Carol-jean Toothill Genike",Lima,16,Ancon,Mayorista,3.29,129.70,426.71,0.7782,2025-04-06,2,"Entrega a tiempo",Grande,0,426.71
450091571,2025-04-04,C0000156,"Dougie Severwright Rappport",Lima,34,Lurin,Mayorista,2.80,8.98,25.14,0.0490,2025-04-05,1,"Entrega a tiempo",Mediano,0,25.14
450095291,2025-04-04,C0000031,"Orion Dacke Cockarill",Lima,19,Breña,Mayorista,4.14,107.70,445.88,0.6914,2025-04-06,2,"Entrega a tiempo",Grande,0,445.88
450095483,2025-04-04,C0000087,"Jens Penning Dmtrovic",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,123.01,530.17,0.6495,2025-04-06,2,"Entrega a tiempo",Grande,0,530.17
450098395,2025-04-04,C0000265,"Cicily Clipson Duff",Arequipa,74,Quequeña,Mayorista,5.05,131.53,664.23,0.9470,2025-04-06,2,"Entrega a tiempo",Grande,0,664.23
450003730,2025-04-05,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,2.84,11.36,0.0195,2025-04-07,2,"Entrega a tiempo",Pequeño,0,11.36
450010713,2025-04-05,C0000292,"Lynn Pickworth Pappi",Chiclayo,8,Monsefu,Corporativo,3.67,47.92,175.87,0.2329,2025-04-06,1,"Entrega a tiempo",Grande,0,175.87
450079501,2025-04-05,C0000085,"Thadeus McGilbon McCorry",Lima,17,Ate,Mayorista,3.89,92.38,359.36,0.4490,2025-04-06,1,"Entrega a tiempo",Grande,0,359.36
450015936,2025-04-06,C0000016,"Raynard Formie Girdler",Lima,39,Pucusana,Mayorista,3.23,153.75,496.61,0.9871,2025-04-08,2,"Entrega a tiempo",Grande,0,496.61
450033539,2025-04-06,C0000273,"Minerva Stuckey Collelton",Arequipa,64,Chiguata,Mayorista,4.29,128.61,551.74,0.7871,2025-04-07,1,"Entrega a tiempo",Grande,0,551.74
450039530,2025-04-06,C0000080,"Abbe Shallo Reedman",Lima,52,"Santa Anita",Mayorista,4.38,21.93,96.05,0.1013,2025-04-09,3,"Penalidad 5%",Grande,4.80,91.25
450043866,2025-04-06,C0000255,"Kelila Albertson Bauldry",Arequipa,59,"Alto Selva Alegre",Mayorista,4.96,111.37,552.40,0.5212,2025-04-07,1,"Entrega a tiempo",Grande,0,552.40
450045546,2025-04-06,C0000130,"Chloris Sanderson Rowantree",Lima,57,"Villa El Salvador",Mayorista,4.04,7.35,29.69,0.0476,2025-04-08,2,"Entrega a tiempo",Mediano,0,29.69
450063491,2025-04-06,C0000013,"Darell Gregorin Thewys",Lima,16,Ancon,Mayorista,3.29,57.72,189.90,0.3290,2025-04-07,1,"Entrega a tiempo",Grande,0,189.90
450066686,2025-04-06,C0000109,"Eustace Cadore Van Dalen",Lima,19,Breña,Mayorista,4.14,119.45,494.52,0.6235,2025-04-08,2,"Entrega a tiempo",Grande,0,494.52
450082025,2025-04-06,C0000083,"Marlin Miners Kinahan",Lima,55,"Santiago De Surco",Mayorista,4.08,147.34,601.15,0.7514,2025-04-08,2,"Entrega a tiempo",Grande,0,601.15
450019387,2025-04-07,C0000262,"Murdock Hambribe Bramo",Arequipa,69,Miraflores,Mayorista,4.15,111.62,463.22,0.7300,2025-04-08,1,"Entrega a tiempo",Grande,0,463.22
450024178,2025-04-07,C0000286,"Arda Goligly Eckersley",Chiclayo,13,Reque,Mayorista,2.56,41.08,105.16,0.1947,2025-04-09,2,"Entrega a tiempo",Grande,0,105.16
450036030,2025-04-07,C0000041,"Karissa MacTurlough Provost",Lima,48,"San Juan De Miraflores",Mayorista,2.54,110.16,279.81,0.6940,2025-04-08,1,"Entrega a tiempo",Grande,0,279.81
450040719,2025-04-07,C0000269,"Dilly Christou Jollie",Arequipa,68,"Mariano Melgar",Mayorista,5.02,148.76,746.78,0.6605,2025-04-08,1,"Entrega a tiempo",Grande,0,746.78
450017498,2025-04-08,C0000246,"Anestassia Aldhouse Woodall",Lima,39,Pucusana,Mayorista,3.23,39.38,127.20,0.2552,2025-04-09,1,"Entrega a tiempo",Grande,0,127.20
450050891,2025-04-08,C0000164,"Jocelin Tamburi McHenry",Lima,33,Lurigancho,Mayorista,3.08,157.15,484.02,0.8015,2025-04-09,1,"Entrega a tiempo",Grande,0,484.02
450051004,2025-04-08,C0000299,"Jeffie Kubek Atchly",Chiclayo,12,Pimentel,Mayorista,4.00,48.23,192.92,0.8086,2025-04-09,1,"Entrega a tiempo",Grande,0,192.92
450053276,2025-04-08,C0000163,"Micheal Suart Gai",Lima,22,Chorrillos,Mayorista,4.48,29.15,130.59,0.2256,2025-04-09,1,"Entrega a tiempo",Grande,0,130.59
450002582,2025-04-09,C0000007,"Lorri Iacobo Brittin",Lima,46,"San Isidro",Mayorista,4.12,22.37,92.16,0.0980,2025-04-10,1,"Entrega a tiempo",Grande,0,92.16
450006795,2025-04-09,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,145.54,582.16,0.9169,2025-04-10,1,"Entrega a tiempo",Grande,0,582.16
450029864,2025-04-09,C0000271,"Etienne Stummeyer Jeayes",Arequipa,80,"Santa Rita De Siguas",Mayorista,4.59,41.85,192.09,0.2109,2025-04-10,1,"Entrega a tiempo",Grande,0,192.09
450037331,2025-04-09,C0000007,"Lorri Iacobo Brittin",Lima,46,"San Isidro",Mayorista,4.12,35.58,146.59,0.2476,2025-04-10,1,"Entrega a tiempo",Grande,0,146.59
450061967,2025-04-09,C0000044,"Hewett Tiley Brundle",Lima,29,"La Victoria",Mayorista,4.09,46.82,191.49,0.2247,2025-04-11,2,"Entrega a tiempo",Grande,0,191.49
450064812,2025-04-09,C0000201,"Tedra Skitt Miliffe",Lima,19,Breña,Mayorista,4.14,166.80,690.55,0.7005,2025-04-11,2,"Entrega a tiempo",Grande,0,690.55
450070169,2025-04-09,C0000175,"Lilia Weepers Pahl",Lima,48,"San Juan De Miraflores",Mayorista,2.54,99.70,253.24,0.5922,2025-04-10,1,"Entrega a tiempo",Grande,0,253.24
450075553,2025-04-09,C0000037,"Dorri Sammes Kienlein",Lima,52,"Santa Anita",Mayorista,4.38,109.73,480.62,0.7110,2025-04-11,2,"Entrega a tiempo",Grande,0,480.62
450009791,2025-04-10,C0000297,"Clareta Westoll Giovanetti",Chiclayo,2,Chongoyape,Mayorista,4.32,69.80,301.54,0.3769,2025-04-11,1,"Entrega a tiempo",Grande,0,301.54
450023529,2025-04-10,C0000273,"Minerva Stuckey Collelton",Arequipa,64,Chiguata,Mayorista,4.29,71.29,305.83,0.4320,2025-04-12,2,"Entrega a tiempo",Grande,0,305.83
450037247,2025-04-10,C0000292,"Lynn Pickworth Pappi",Chiclayo,8,Monsefu,Corporativo,3.67,18.84,69.14,0.0904,2025-04-12,2,"Entrega a tiempo",Mediano,0,69.14
450048145,2025-04-10,C0000054,"Mia Tibalt Corkell",Lima,46,"San Isidro",Mayorista,4.12,73.92,304.55,0.7451,2025-04-11,1,"Entrega a tiempo",Grande,0,304.55
450050315,2025-04-10,C0000284,"Deina Lefort Gwilym",Chiclayo,11,Picsi,Mayorista,2.90,18.16,52.66,0.0937,2025-04-12,2,"Entrega a tiempo",Mediano,0,52.66
450054832,2025-04-10,C0000293,"Dori Willerson Laughlin",Chiclayo,4,"Eten Puerto",Mayorista,3.08,112.49,346.47,0.5467,2025-04-11,1,"Entrega a tiempo",Grande,0,346.47
450061250,2025-04-10,C0000073,"Uta Bowater De Few",Lima,16,Ancon,Corporativo,3.29,15.25,50.17,0.1610,2025-04-11,1,"Entrega a tiempo",Mediano,0,50.17
450080858,2025-04-10,C0000120,"Yancy Davern Detoile",Lima,47,"San Juan De Lurigancho",Mayorista,4.31,105.69,455.52,0.5073,2025-04-11,1,"Entrega a tiempo",Grande,0,455.52
450093426,2025-04-10,C0000233,"Aubrette Di Giacomo Norwich",Lima,33,Lurigancho,Corporativo,3.08,33.49,103.15,0.1527,2025-04-12,2,"Entrega a tiempo",Grande,0,103.15
450001369,2025-04-11,C0000290,"Rochette Ricciardelli Georgeau",Chiclayo,10,Oyotun,Mayorista,2.89,40.48,116.99,0.5115,2025-04-13,2,"Entrega a tiempo",Grande,0,116.99
450007637,2025-04-11,C0000282,"Norrie Kynder Pinare",Chiclayo,7,Lagunas,Mayorista,4.53,75.26,340.93,0.3432,2025-04-13,2,"Entrega a tiempo",Grande,0,340.93
450054268,2025-04-11,C0000299,"Jeffie Kubek Atchly",Chiclayo,12,Pimentel,Mayorista,4.00,133.96,535.84,0.8681,2025-04-13,2,"Entrega a tiempo",Grande,0,535.84
450057289,2025-04-11,C0000154,"Mariya Plowell Dinnage",Lima,28,"La Molina",Mayorista,4.14,44.81,185.51,0.2312,2025-04-12,1,"Entrega a tiempo",Grande,0,185.51
450086566,2025-04-11,C0000029,"Arvie Stealey Welchman",Lima,25,"El Agustino",Mayorista,3.17,104.74,332.03,0.5342,2025-04-12,1,"Entrega a tiempo",Grande,0,332.03
450093938,2025-04-11,C0000285,"Adair Chidley Pescod",Chiclayo,12,Pimentel,Mayorista,4.00,39.73,158.92,0.2336,2025-04-13,2,"Entrega a tiempo",Grande,0,158.92
450016735,2025-04-12,C0000271,"Etienne Stummeyer Jeayes",Arequipa,80,"Santa Rita De Siguas",Mayorista,4.59,11.53,52.92,0.0512,2025-04-13,1,"Entrega a tiempo",Mediano,0,52.92
